Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,15.240000,15.930000,13.640000,13.790000,13.790000,0
2013-01-08,13.880000,14.290000,13.220000,13.520000,13.520000,0
2013-01-15,13.970000,13.990000,12.290000,12.460000,12.460000,0
2013-01-22,13.280000,13.910000,12.300000,13.570000,13.570000,0
2013-01-29,13.870000,14.750000,12.720000,14.670000,14.670000,0
2013-02-05,14.210000,14.410000,12.890000,12.940000,12.940000,0
2013-02-12,12.820000,13.320000,12.240000,12.460000,12.460000,0
2013-02-19,12.810000,19.280001,12.080000,18.990000,18.990000,0
2013-02-26,17.500000,18.230000,14.010000,14.010000,14.010000,0
2013-03-05,13.440000,13.770000,11.500000,11.560000,11.560000,0
2013-03-12,11.790000,13.640000,11.050000,13.360000,13.360000,0
2013-03-19,13.030000,15.400000,12.300000,13.740000,13.740000,0
2013-03-26,12.950000,14.050000,12.540000,13.580000,13.580000,0
2013-04-02,13.110000,15.650000,12.620000,13.190000,13.190000,0
2013-04-09,13.110000,17.270000,11.990000,17.270000,17.270000,0
2013-04-16,14.720000,18.200001,13.910000,14.390000,14.390000,0
2013-04-23,13.810000,14.870000,13.130000,13.710000,13.710000,0
2013-04-30,13.710000,14.670000,12.660000,12.660000,12.660000,0
2013-05-07,12.630000,13.530000,12.490000,12.550000,12.550000,0
2013-05-14,12.610000,13.460000,12.260000,13.020000,13.020000,0
2013-05-21,13.080000,15.110000,12.890000,13.990000,13.990000,0
2013-05-28,13.670000,17.580000,13.560000,16.280001,16.280001,0
2013-06-04,16.160000,18.510000,14.960000,15.440000,15.440000,0
2013-06-11,16.910000,18.600000,16.000000,16.799999,16.799999,0
2013-06-18,16.809999,21.910000,15.360000,20.110001,20.110001,0
2013-06-25,18.650000,19.219999,16.000000,16.370001,16.370001,0
2013-07-02,16.490000,17.320000,14.660000,14.780000,14.780000,0
2013-07-09,14.330000,14.650000,13.500000,13.790000,13.790000,0
2013-07-16,13.780000,14.560000,12.290000,12.290000,12.290000,0
2013-07-23,12.150000,13.860000,12.070000,13.390000,13.390000,0
2013-07-30,13.450000,14.140000,11.830000,11.840000,11.840000,0
2013-08-06,12.190000,13.910000,12.060000,12.810000,12.810000,0
2013-08-13,12.860000,15.200000,12.290000,15.100000,15.100000,0
2013-08-20,15.220000,16.559999,13.900000,14.990000,14.990000,0
2013-08-27,16.559999,17.809999,15.820000,17.010000,17.010000,0
2013-09-03,16.469999,17.370001,15.170000,15.630000,15.630000,0
2013-09-10,14.890000,15.090000,13.730000,14.380000,14.380000,0
2013-09-17,14.440000,14.710000,12.520000,14.310000,14.310000,0
2013-09-24,14.170000,17.490000,13.580000,16.600000,16.600000,0
2013-10-01,16.309999,19.410000,15.470000,19.410000,19.410000,0
2013-10-08,19.010000,21.340000,15.460000,16.070000,16.070000,0
2013-10-15,16.410000,18.670000,12.340000,13.160000,13.160000,0
2013-10-22,12.990000,14.210000,12.930000,13.310000,13.310000,0
2013-10-29,13.250000,14.350000,12.910000,12.930000,12.930000,0
2013-11-05,13.220000,14.140000,12.400000,12.530000,12.530000,0
2013-11-12,12.800000,13.350000,11.990000,13.100000,13.100000,0
2013-11-19,13.030000,13.940000,12.240000,12.790000,12.790000,0
2013-11-26,12.840000,14.310000,12.440000,14.230000,14.230000,0
2013-12-03,14.740000,15.710000,13.490000,13.490000,13.490000,0
2013-12-10,14.140000,16.090000,13.690000,16.030001,16.030001,0
2013-12-17,16.040001,16.750000,12.890000,13.040000,13.040000,0
2013-12-24,12.850000,13.580000,11.690000,13.560000,13.560000,0
2013-12-31,13.430000,14.590000,13.220000,13.550000,13.550000,0
2014-01-07,12.380000,13.650000,11.820000,13.280000,13.280000,0
2014-01-14,12.890000,12.930000,11.810000,12.440000,12.440000,0
2014-01-21,12.630000,18.990000,12.550000,17.420000,17.420000,0
2014-01-28,17.270000,21.480000,15.800000,21.440001,21.440001,0
2014-02-04,19.990000,20.719999,15.090000,15.260000,15.260000,0
2014-02-11,15.290000,15.290000,13.440000,13.570000,13.570000,0
2014-02-18,13.950000,15.800000,13.770000,14.230000,14.230000,0
2014-02-25,14.170000,16.780001,13.490000,16.000000,16.000000,0
2014-03-04,14.530000,15.280000,13.510000,14.200000,14.200000,0
2014-03-11,14.220000,18.219999,13.840000,15.640000,15.640000,0
2014-03-18,15.420000,16.070000,13.770000,15.090000,15.090000,0
2014-03-25,14.160000,15.630000,13.460000,13.880000,13.880000,0
2014-04-01,13.430000,16.010000,12.600000,15.570000,15.570000,0
2014-04-08,15.590000,17.850000,13.700000,16.110001,16.110001,0
2014-04-15,16.139999,17.500000,13.070000,13.250000,13.250000,0
2014-04-22,13.130000,15.280000,12.900000,13.970000,13.970000,0
2014-04-29,13.880000,14.240000,12.830000,13.290000,13.290000,0
2014-05-06,13.650000,14.490000,11.880000,12.230000,12.230000,0
2014-05-13,12.360000,13.770000,12.030000,12.420000,12.420000,0
2014-05-20,12.690000,13.300000,11.360000,11.360000,11.360000,0
2014-05-27,11.690000,12.170000,11.290000,11.580000,11.580000,0
2014-06-03,12.030000,12.340000,10.730000,11.150000,11.150000,0
2014-06-10,11.300000,12.870000,10.930000,12.650000,12.650000,0
2014-06-17,12.810000,12.890000,10.340000,10.980000,10.980000,0
2014-06-24,11.020000,12.510000,10.870000,11.570000,11.570000,0
2014-07-01,11.280000,11.540000,10.280000,11.330000,11.330000,0
2014-07-08,11.720000,13.230000,11.400000,11.820000,11.820000,0
2014-07-15,11.530000,15.380000,10.590000,12.810000,12.810000,0
2014-07-22,11.970000,13.640000,11.410000,12.560000,12.560000,0
2014-07-29,12.350000,17.570000,12.120000,15.120000,15.120000,0
2014-08-05,15.540000,17.299999,13.720000,14.230000,14.230000,0
2014-08-12,14.420000,14.940000,11.890000,12.320000,12.320000,0
2014-08-19,12.140000,13.510000,11.240000,11.700000,11.700000,0
2014-08-26,11.330000,12.730000,11.330000,12.090000,12.090000,0
2014-09-02,12.320000,13.410000,11.700000,12.660000,12.660000,0
2014-09-09,12.700000,14.270000,12.660000,14.120000,14.120000,0
2014-09-16,14.480000,14.530000,11.520000,13.690000,13.690000,0
2014-09-23,14.820000,17.080000,13.240000,15.980000,15.980000,0
2014-09-30,15.490000,17.980000,14.050000,15.460000,15.460000,0
2014-10-07,16.180000,24.639999,14.970000,24.639999,24.639999,0
2014-10-14,23.770000,31.059999,18.510000,18.570000,18.570000,0
2014-10-21,17.719999,18.430000,15.560000,16.040001,16.040001,0
2014-10-28,15.690000,16.280001,13.720000,14.730000,14.730000,0
2014-11-04,15.050000,15.930000,12.380000,12.670000,12.670000,0
2014-11-11,12.710000,14.730000,12.600000,13.990000,13.990000,0
2014-11-18,13.860000,15.740000,12.430000,12.620000,12.620000,0
2014-11-25,12.550000,14.750000,11.910000,14.160000,14.160000,0
2014-12-02,14.100000,14.670000,11.530000,14.210000,14.210000,0
